"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"YANG_BREAST_CANCER_ESR1_BULK_DN","YANG_BREAST_CANCER_ESR1_BULK_DN","YANG_BREAST_CANCER_ESR1_BULK_DN","15/8349","22/21728",0.00450722754758905,0.0109191157322003,0.00452638741950041,"5329/5214/23560/29940/7272/9473/23175/6004/123/114908/3898/8833/8645/1051/140885",15
"SANA_TNF_SIGNALING_DN","SANA_TNF_SIGNALING_DN","SANA_TNF_SIGNALING_DN","45/8349","85/21728",0.00452064572060705,0.0109467375634147,0.00453783771569458,"221981/5583/483/57704/59277/3655/8099/397/2202/2274/2034/5999/1490/1191/826/57509/8900/7178/91768/301/4907/26509/6744/26035/22822/3487/56950/6189/4781/1636/26225/51705/55536/4846/84168/4071/23204/115207/1728/633/7052/780/81567/5175/79154",45
"BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP","BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP","BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP","24/8349","40/21728",0.00459841892043913,0.0111201854427902,0.00460973843718151,"54916/9891/8455/2030/80146/26003/10067/55758/23271/5911/5279/26750/79573/375/2264/23528/80232/92703/1942/64764/64222/51182/3005/1050",24
"GU_PDEF_TARGETS_DN","GU_PDEF_TARGETS_DN","GU_PDEF_TARGETS_DN","24/8349","40/21728",0.00459841892043913,0.0111201854427902,0.00460973843718151,"999/5291/2296/1001/7042/3875/3694/8503/2309/8892/3169/3691/7057/5298/7424/2308/3625/79837/3856/1964/3854/55742/57154/3853",24
"JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER","JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER","JAERVINEN_AMPLIFIED_IN_LARYNGEAL_CANCER","24/8349","40/21728",0.00459841892043913,0.0111201854427902,0.00460973843718151,"954/9319/5927/56922/7597/55668/2099/6634/5693/143/55290/55848/80824/8443/10987/64794/9070/8500/4711/9651/1857/51117/8000/8772",24
"DARWICHE_PAPILLOMA_RISK_LOW_DN","DARWICHE_PAPILLOMA_RISK_LOW_DN","DARWICHE_PAPILLOMA_RISK_LOW_DN","82/8349","169/21728",0.00463306690009393,0.0111989849512956,0.00464240382078119,"637/11171/25897/65078/1356/2932/2775/393/3383/11252/2954/5641/54994/25939/11201/23475/23205/79848/55621/59/10944/6722/57666/84836/10575/57535/10983/5184/55715/84269/58495/84268/348/10277/10693/63926/10207/23508/4440/55122/6426/64215/5607/23162/8125/597/6647/83540/7170/27436/805/23426/23181/29127/58191/1040/10370/220213/81628/7439/51252/51255/51621/57546/79102/157807/55017/164091/2972/116985/11261/347/4122/2961/5253/91603/7917/80862/1639/440021/402/23467",82
"REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER","REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER","REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER","23/8349","38/21728",0.00471645582482303,0.0113377898444046,0.00469994371112971,"60/9978/7528/50813/5887/10987/54617/10038/1643/86/51138/8451/142/6233/7316/7508/8450/9318/283899/2873/4798/8607/10445",23
"WEINMANN_ADAPTATION_TO_HYPOXIA_DN","WEINMANN_ADAPTATION_TO_HYPOXIA_DN","WEINMANN_ADAPTATION_TO_HYPOXIA_DN","23/8349","38/21728",0.00471645582482303,0.0113377898444046,0.00469994371112971,"5329/28984/7980/4232/8614/2034/5321/3399/6385/4907/3775/8870/8125/7168/9123/7162/7357/7424/23705/1604/4312/3304/6648",23
"WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS","WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS","WP_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS","23/8349","38/21728",0.00471645582482303,0.0113377898444046,0.00469994371112971,"57679/637/7132/581/1471/5532/5608/5533/847/5605/10452/842/5630/5879/79139/5530/7157/6647/5868/596/4217/1616/7124",23
"BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP","BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP","BERTUCCI_INVASIVE_CARCINOMA_DUCTAL_VS_LOBULAR_UP","16/8349","24/21728",0.00472181669519227,0.0113377898444046,0.00469994371112971,"999/10273/3312/10090/84250/7020/2064/2886/22934/4900/199990/7529/1717/219902/7332/9931",16
"BIOCARTA_TFF_PATHWAY","BIOCARTA_TFF_PATHWAY","BIOCARTA_TFF_PATHWAY","16/8349","24/21728",0.00472181669519227,0.0113377898444046,0.00469994371112971,"5594/2690/5290/842/2064/207/5295/1956/3688/7033/7031/6464/1499/3265/2885/4583",16
"BIOCARTA_VDR_PATHWAY","BIOCARTA_VDR_PATHWAY","BIOCARTA_VDR_PATHWAY","16/8349","24/21728",0.00472181669519227,0.0113377898444046,0.00469994371112971,"1387/6602/6605/8648/11198/2033/7249/7421/3065/5469/6597/86/9318/10036/6599/6256",16
"BIOCARTA_WNT_PATHWAY","BIOCARTA_WNT_PATHWAY","BIOCARTA_WNT_PATHWAY","16/8349","24/21728",0.00472181669519227,0.0113377898444046,0.00469994371112971,"1387/2932/51701/10454/1457/8312/1855/595/5467/3065/324/6885/4609/8321/1499/7088",16
"COLLER_MYC_TARGETS_UP","COLLER_MYC_TARGETS_UP","COLLER_MYC_TARGETS_UP","16/8349","24/21728",0.00472181669519227,0.0113377898444046,0.00469994371112971,"191/2091/10135/10105/708/80273/4691/4953/894/1164/10131/1984/3068/6566/205/2171",16
"GOLUB_ALL_VS_AML_UP","GOLUB_ALL_VS_AML_UP","GOLUB_ALL_VS_AML_UP","16/8349","24/21728",0.00472181669519227,0.0113377898444046,0.00469994371112971,"26999/489/8655/10951/4927/4172/896/34/3925/4602/6597/5928/3660/3575/100/2961",16
"HASLINGER_B_CLL_WITH_13Q14_DELETION","HASLINGER_B_CLL_WITH_13Q14_DELETION","HASLINGER_B_CLL_WITH_13Q14_DELETION","16/8349","24/21728",0.00472181669519227,0.0113377898444046,0.00469994371112971,"5476/5939/3693/605/10124/3949/4907/9314/27229/23635/3400/1850/203068/7169/10626/10687",16
"IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM","IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM","IWANAGA_E2F1_TARGETS_INDUCED_BY_SERUM","16/8349","24/21728",0.00472181669519227,0.0113377898444046,0.00469994371112971,"9063/63967/22919/10635/63979/25941/8836/4594/79682/64946/132/3148/23462/11168/9702/63901",16
"MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN","MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN","MISHRA_CARCINOMA_ASSOCIATED_FIBROBLAST_DN","16/8349","24/21728",0.00472181669519227,0.0113377898444046,0.00469994371112971,"5476/2512/4125/4233/3875/3398/847/10653/3856/9338/3728/627/716/1604/3303/100133941",16
"REACTOME_DARPP_32_EVENTS","REACTOME_DARPP_32_EVENTS","REACTOME_DARPP_32_EVENTS","16/8349","24/21728",0.00472181669519227,0.0113377898444046,0.00469994371112971,"5577/5141/5566/5516/5532/5573/5528/5144/5533/84152/5530/5499/5142/5575/801/5534",16
"SA_B_CELL_RECEPTOR_COMPLEXES","SA_B_CELL_RECEPTOR_COMPLEXES","SA_B_CELL_RECEPTOR_COMPLEXES","16/8349","24/21728",0.00472181669519227,0.0113377898444046,0.00469994371112971,"4214/5594/1386/2002/5879/23162/7409/6464/6850/5604/2353/3265/6197/2885/613/4067",16
"WANG_LSD1_TARGETS_UP","WANG_LSD1_TARGETS_UP","WANG_LSD1_TARGETS_UP","16/8349","24/21728",0.00472181669519227,0.0113377898444046,0.00469994371112971,"7430/7042/3956/898/2004/4256/3485/3488/4610/6495/1028/10912/56475/6657/2621/5154",16
"IWANAGA_CARCINOGENESIS_BY_KRAS_DN","IWANAGA_CARCINOGENESIS_BY_KRAS_DN","IWANAGA_CARCINOGENESIS_BY_KRAS_DN","61/8349","121/21728",0.00473823359933425,0.011372179580365,0.00471419956041539,"23386/56938/7204/4040/5527/57455/3693/3655/113791/9567/394/2321/1628/3984/9830/2027/8567/2257/7841/6146/5997/23207/8609/3691/51028/6426/9314/57117/1580/142/6637/10184/9328/2776/9753/2634/5364/54386/84419/64400/124935/5986/5728/51315/25970/23760/4869/7026/8660/3006/2316/160/23556/1675/28514/162073/440021/3672/54492/9674/378938",61
"REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES","REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES","REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES","39/8349","72/21728",0.00475036434512394,0.0113962563100653,0.00472418027763564,"29781/94239/10051/8970/3021/891/10592/54892/79648/23310/3017/8365/554313/3015/5347/983/23133/8334/653604/8338/3014/128312/8356/85236/8341/55766/8370/8362/8339/8355/8344/8348/8345/8367/3012/8343/8968/8357/8358",39
"WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR","WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR","WP_GENES_RELATED_TO_PRIMARY_CILIUM_DEVELOPMENT_BASED_ON_CRISPR","53/8349","103/21728",0.00477501997133496,0.0114503460355024,0.00474660251939471,"80199/54903/8100/57545/57560/51175/22920/11159/51668/8655/80173/25776/11020/51098/9371/55125/57534/23059/64927/79989/23288/51174/27077/79770/56912/57539/89891/112752/26123/79809/55112/22832/80210/26160/51057/132320/163786/57728/80178/55764/79867/153241/51134/79738/283643/51259/79659/9742/150737/65250/84455/79600/79583",53
"MMS_MOUSE_LYMPH_HIGH_4HRS_UP","MMS_MOUSE_LYMPH_HIGH_4HRS_UP","MMS_MOUSE_LYMPH_HIGH_4HRS_UP","22/8349","36/21728",0.00481753147058286,0.0115319128544067,0.00478041505806467,"3149/2011/990/7494/10857/5573/523/5955/10434/7852/10733/8543/25819/1633/1974/2237/6241/1728/71/57162/7296/60674",22
"REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES","REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES","REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES","22/8349","36/21728",0.00481753147058286,0.0115319128544067,0.00478041505806467,"7454/26999/10787/60/5594/8976/10094/8936/10096/7456/10810/5879/10006/10097/10152/10163/10092/10109/2885/71/51517/23191",22
"REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA","REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA","REACTOME_TRANSPORT_OF_THE_SLBP_DEPENDANT_MATURE_MRNA","22/8349","36/21728",0.00481753147058286,0.0115319128544067,0.00478041505806467,"7175/55706/55746/79023/81929/10762/8086/23511/4927/4928/57122/22916/79902/23225/11097/53371/9818/1977/6396/9883/23636/100101267",22
"WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA","WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA","WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA","22/8349","36/21728",0.00481753147058286,0.0115319128544067,0.00478041505806467,"1856/1387/7030/7042/5155/9978/2033/3091/6923/7040/7942/7422/2034/6421/6513/7043/1026/112399/1729/6921/7039/9915",22
"BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP","BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP","BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP","17/8349","26/21728",0.00486201218045274,0.0115974798452012,0.0048075950614226,"2887/81566/900/1026/23175/10906/10140/81607/875/138162/94241/1200/134492/8408/677/29950/55766",17
"GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP","GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP","GAZDA_DIAMOND_BLACKFAN_ANEMIA_ERYTHROID_UP","17/8349","26/21728",0.00486201218045274,0.0115974798452012,0.0048075950614226,"56848/5165/4905/6625/10475/3953/8795/1643/55332/9805/526/79736/23333/64782/3985/1435/54830",17
"GENTILE_UV_RESPONSE_CLUSTER_D9","GENTILE_UV_RESPONSE_CLUSTER_D9","GENTILE_UV_RESPONSE_CLUSTER_D9","17/8349","26/21728",0.00486201218045274,0.0115974798452012,0.0048075950614226,"3422/51366/54462/27346/900/23215/185/890/133/79888/10370/3516/9778/23212/9798/4673/23607",17
"PID_RXR_VDR_PATHWAY","PID_RXR_VDR_PATHWAY","PID_RXR_VDR_PATHWAY","17/8349","26/21728",0.00486201218045274,0.0115974798452012,0.0048075950614226,"10062/6720/8648/7040/6198/7421/5467/3164/5469/7376/5468/19/596/5916/6256/9612/7124",17
"REACTOME_CALNEXIN_CALRETICULIN_CYCLE","REACTOME_CALNEXIN_CALRETICULIN_CYCLE","REACTOME_CALNEXIN_CALRETICULIN_CYCLE","17/8349","26/21728",0.00486201218045274,0.0115974798452012,0.0048075950614226,"6400/55741/55757/80267/9695/10956/56886/91445/6233/10299/7316/84447/2923/11253/811/6048/7844",17
"REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER","REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER","REACTOME_CONSTITUTIVE_SIGNALING_BY_AKT1_E17K_IN_CANCER","17/8349","26/21728",0.00486201218045274,0.0115974798452012,0.0048075950614226,"2932/7249/2931/1027/2309/3164/1026/842/4193/5170/207/2308/253260/64223/4303/2475/1147",17
"REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING","REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING","REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING","17/8349","26/21728",0.00486201218045274,0.0115974798452012,0.0048075950614226,"11171/7514/23645/25805/10273/7040/9110/56937/9958/6233/7316/9372/7048/4088/5499/57154/5500",17
"TIAN_TNF_SIGNALING_VIA_NFKB","TIAN_TNF_SIGNALING_VIA_NFKB","TIAN_TNF_SIGNALING_VIA_NFKB","17/8349","26/21728",0.00486201218045274,0.0115974798452012,0.0048075950614226,"4791/4792/5971/6364/7128/1490/6385/3659/7538/9945/2643/10769/10318/4794/2919/3576/7127",17
"BIOCARTA_FMLP_PATHWAY","BIOCARTA_FMLP_PATHWAY","BIOCARTA_FMLP_PATHWAY","21/8349","34/21728",0.00489674693136348,0.0116445199695017,0.00482709497625706,"5606/4214/5594/4792/4773/5532/5608/5533/2002/5605/4772/8536/5879/5530/805/5058/5604/5970/3265/23236/801",21
"MURAKAMI_UV_RESPONSE_6HR_UP","MURAKAMI_UV_RESPONSE_6HR_UP","MURAKAMI_UV_RESPONSE_6HR_UP","21/8349","34/21728",0.00489674693136348,0.0116445199695017,0.00482709497625706,"843/928/2067/5597/7515/1832/7076/8797/11140/390/1647/5228/1026/7187/5879/839/396/4170/10293/1612/837",21
"PID_ATM_PATHWAY","PID_ATM_PATHWAY","PID_ATM_PATHWAY","21/8349","34/21728",0.00489674693136348,0.0116445199695017,0.00482709497625706,"672/637/4361/7158/8243/9126/7014/4193/2177/472/5884/995/84142/7529/5883/10524/7156/7334/11200/3014/641",21
"PID_IL1_PATHWAY","PID_IL1_PATHWAY","PID_IL1_PATHWAY","21/8349","34/21728",0.00489674693136348,0.0116445199695017,0.00482709497625706,"23118/23085/10454/3551/5608/3554/5290/3553/6885/3557/5295/8878/5584/4615/5970/7334/3556/51135/4215/1147/8517",21
"REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM","REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM","REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM","21/8349","34/21728",0.00489674693136348,0.0116445199695017,0.00482709497625706,"3423/8908/2997/4669/3373/2632/5507/3425/2799/2542/3795/2588/6233/7316/22934/51181/2990/2548/6888/6448/378884",21
"REACTOME_RAF_ACTIVATION","REACTOME_RAF_ACTIVATION","REACTOME_RAF_ACTIVATION","21/8349","34/21728",0.00489674693136348,0.0116445199695017,0.00482709497625706,"816/5526/4140/5527/5516/8036/5528/5605/3845/8844/817/818/673/7529/5245/5604/4296/3265/6714/801/5500",21
"WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY","WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY","WP_SEROTONIN_HTR1_GROUP_AND_FOS_PATHWAY","21/8349","34/21728",0.00489674693136348,0.0116445199695017,0.00482709497625706,"5606/5923/2773/2775/4214/5594/9252/5608/6722/2771/5906/5290/2002/5605/2770/5170/673/2005/9261/5604/2353",21
"BIOCARTA_PDGF_PATHWAY","BIOCARTA_PDGF_PATHWAY","BIOCARTA_PDGF_PATHWAY","18/8349","28/21728",0.0049396120159247,0.0116593300130563,0.00483323430076576,"6416/4214/1457/6722/6772/5290/5335/2002/5295/5578/6464/3716/6774/5604/2353/3265/2885/5154",18
"CHEN_LUNG_CANCER_SURVIVAL","CHEN_LUNG_CANCER_SURVIVAL","CHEN_LUNG_CANCER_SURVIVAL","18/8349","28/21728",0.0049396120159247,0.0116593300130563,0.00483323430076576,"3309/10954/5315/60/5037/5230/51552/813/301/2052/5331/3251/3856/5223/71/5034/5265/6648",18
"CHIN_BREAST_CANCER_COPY_NUMBER_UP","CHIN_BREAST_CANCER_COPY_NUMBER_UP","CHIN_BREAST_CANCER_COPY_NUMBER_UP","18/8349","28/21728",0.0049396120159247,0.0116593300130563,0.00483323430076576,"1591/3918/2017/6790/5037/7042/4605/595/8202/1434/5469/7153/4609/2064/5058/7764/2131/5770",18
"DORN_ADENOVIRUS_INFECTION_12HR_UP","DORN_ADENOVIRUS_INFECTION_12HR_UP","DORN_ADENOVIRUS_INFECTION_12HR_UP","18/8349","28/21728",0.0049396120159247,0.0116593300130563,0.00483323430076576,"4791/4324/51285/9267/22936/3164/6426/8412/5861/1969/10769/1831/3726/1960/3434/5138/85236/5268",18
"LEE_DOUBLE_POLAR_THYMOCYTE","LEE_DOUBLE_POLAR_THYMOCYTE","LEE_DOUBLE_POLAR_THYMOCYTE","18/8349","28/21728",0.0049396120159247,0.0116593300130563,0.00483323430076576,"23205/23268/51655/604/79669/6785/1948/8739/10518/6097/1130/10184/64795/925/113612/10815/79772/54101",18
"LUI_THYROID_CANCER_CLUSTER_3","LUI_THYROID_CANCER_CLUSTER_3","LUI_THYROID_CANCER_CLUSTER_3","18/8349","28/21728",0.0049396120159247,0.0116593300130563,0.00483323430076576,"6301/6193/3326/2091/6142/3312/6206/57142/6144/25814/7009/6187/3094/10477/8665/27335/1366/4736",18
"PID_REELIN_PATHWAY","PID_REELIN_PATHWAY","PID_REELIN_PATHWAY","18/8349","28/21728",0.0049396120159247,0.0116593300130563,0.00483323430076576,"3675/5048/2534/5609/2932/1399/867/5906/9181/5290/4131/207/5295/7436/3688/7804/4296/8851",18
"REACTOME_FLT3_SIGNALING_IN_DISEASE","REACTOME_FLT3_SIGNALING_IN_DISEASE","REACTOME_FLT3_SIGNALING_IN_DISEASE","18/8349","28/21728",0.0049396120159247,0.0116593300130563,0.00483323430076576,"9321/867/6711/5290/2322/1026/3845/5292/2120/6233/5295/7316/2804/6777/3265/2885/5781/399687",18
"REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA","REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA","REACTOME_PROCESSING_OF_CAPPED_INTRONLESS_PRE_MRNA","18/8349","28/21728",0.0049396120159247,0.0116593300130563,0.00483323430076576,"29894/10914/6634/1477/1478/22916/51692/25888/6637/134353/10898/51585/53981/11051/1479/23283/84967/6635",18
"SHIN_B_CELL_LYMPHOMA_CLUSTER_3","SHIN_B_CELL_LYMPHOMA_CLUSTER_3","SHIN_B_CELL_LYMPHOMA_CLUSTER_3","18/8349","28/21728",0.0049396120159247,0.0116593300130563,0.00483323430076576,"7132/4791/23468/7040/3955/595/896/7474/3398/4772/3606/3087/8321/596/4094/3932/23705/4050",18
"PID_SHP2_PATHWAY","PID_SHP2_PATHWAY","PID_SHP2_PATHWAY","32/8349","57/21728",0.00494792753765939,0.0116593300130563,0.00483323430076576,"3459/2773/5566/5155/3560/3718/2549/7422/6772/5290/5605/2770/3845/1950/3480/8543/5295/1956/2909/6464/3570/3716/4846/5604/3667/6383/3265/627/2885/5781/3932/4914",32
"BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN","BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN","BANDRES_RESPONSE_TO_CARMUSTIN_WITHOUT_MGMT_48HR_DN","20/8349","32/21728",0.00494828053752044,0.0116593300130563,0.00483323430076576,"3675/2534/87/5216/5496/7456/2962/7533/3872/4016/7283/2052/3636/2200/5871/3667/147/3638/3151/3640",20
"CAFFAREL_RESPONSE_TO_THC_DN","CAFFAREL_RESPONSE_TO_THC_DN","CAFFAREL_RESPONSE_TO_THC_DN","20/8349","32/21728",0.00494828053752044,0.0116593300130563,0.00483323430076576,"3301/10105/3312/79073/6428/4172/10808/11130/10422/890/23514/9768/983/6241/1717/5936/203068/4860/1719/29128",20
"DORSAM_HOXA9_TARGETS_DN","DORSAM_HOXA9_TARGETS_DN","DORSAM_HOXA9_TARGETS_DN","20/8349","32/21728",0.00494828053752044,0.0116593300130563,0.00483323430076576,"7175/114882/1186/11140/3875/6385/948/1783/4609/6386/55206/1831/3481/5272/3726/2745/6731/2624/4122/4067",20
"GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP","GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP","GARGALOVIC_RESPONSE_TO_OXIDIZED_PHOSPHOLIPIDS_YELLOW_UP","20/8349","32/21728",0.00494828053752044,0.0116593300130563,0.00483323430076576,"80853/2730/4254/7514/3842/9929/3162/3949/9314/29948/4864/6314/166929/205428/90355/29035/84458/57089/2710/5534",20
"KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM","20/8349","32/21728",0.00494828053752044,0.0116593300130563,0.00483323430076576,"1373/159/790/7915/2744/2805/2806/435/5471/2571/9945/2752/2746/8659/84706/2875/2747/18/122622/2673",20
"NOJIMA_SFRP2_TARGETS_UP","NOJIMA_SFRP2_TARGETS_UP","NOJIMA_SFRP2_TARGETS_UP","20/8349","32/21728",0.00494828053752044,0.0116593300130563,0.00483323430076576,"3309/4084/23645/4616/57761/3313/1647/7128/1490/8013/1191/694/83729/7453/162989/3310/1435/3304/3303/8517",20
"REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN","REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN","REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN","20/8349","32/21728",0.00494828053752044,0.0116593300130563,0.00483323430076576,"7175/55706/55746/79023/81929/10762/8086/23511/4927/4928/57122/79902/23225/11097/53371/9818/6396/9883/23636/100101267",20
"REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX","REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX","REACTOME_TAK1_ACTIVATES_NFKB_BY_PHOSPHORYLATION_AND_ACTIVATION_OF_IKKS_COMPLEX","20/8349","32/21728",0.00494828053752044,0.0116593300130563,0.00483323430076576,"23118/4791/10454/4792/8767/3551/4793/3656/6885/351/6233/7316/257397/6283/64127/5970/7334/3146/1147/8517",20
"SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_DN","SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_DN","SEITZ_NEOPLASTIC_TRANSFORMATION_BY_8P_DELETION_DN","20/8349","32/21728",0.00494828053752044,0.0116593300130563,0.00483323430076576,"51230/22998/3589/7461/5252/25797/5955/7852/11328/1026/2571/7837/7039/26043/54541/1474/3638/4312/81031/3897",20
"BIOCARTA_GPCR_PATHWAY","BIOCARTA_GPCR_PATHWAY","BIOCARTA_GPCR_PATHWAY","19/8349","30/21728",0.0049652552938269,0.0116593300130563,0.00483323430076576,"5577/4773/5532/5573/5533/5335/2002/4772/5530/805/5578/2776/107/5604/2353/3265/6197/5575/801",19
"CHOW_RASSF1_TARGETS_DN","CHOW_RASSF1_TARGETS_DN","CHOW_RASSF1_TARGETS_DN","19/8349","30/21728",0.0049652552938269,0.0116593300130563,0.00483323430076576,"602/1936/2309/10133/55905/684/4814/1643/1952/8804/9166/5440/6782/4061/5479/5499/5831/8624/5034",19
"DIRMEIER_LMP1_RESPONSE_LATE_DN","DIRMEIER_LMP1_RESPONSE_LATE_DN","DIRMEIER_LMP1_RESPONSE_LATE_DN","19/8349","30/21728",0.0049652552938269,0.0116593300130563,0.00483323430076576,"381/1870/7454/1117/6193/6175/11184/6223/397/2597/3241/694/6205/7316/6159/6764/8519/5660/57819",19
"KEGG_O_GLYCAN_BIOSYNTHESIS","KEGG_O_GLYCAN_BIOSYNTHESIS","KEGG_O_GLYCAN_BIOSYNTHESIS","19/8349","30/21728",0.0049652552938269,0.0116593300130563,0.00483323430076576,"6482/57452/56913/51809/374378/2591/79695/11226/9245/2590/6483/9334/55568/29071/442117/51301/2650/192134/8693",19
"PID_P38_ALPHA_BETA_PATHWAY","PID_P38_ALPHA_BETA_PATHWAY","PID_P38_ALPHA_BETA_PATHWAY","19/8349","30/21728",0.0049652552938269,0.0116593300130563,0.00483323430076576,"2534/5606/6416/10454/5608/80824/1843/5879/83605/11221/5899/5058/7525/5062/3932/1850/6714/4215/4067",19
"REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING","REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING","REACTOME_ACTIVATION_OF_KAINATE_RECEPTORS_UPON_GLUTAMATE_BINDING","19/8349","30/21728",0.0049652552938269,0.0116593300130563,0.00483323430076576,"10681/1739/2782/1741/83988/2784/51764/2792/1742/5330/5331/2899/2898/2786/2783/55970/2787/23236/801",19
"REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY","REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY","REACTOME_TNFR1_INDUCED_NFKAPPAB_SIGNALING_PATHWAY","19/8349","30/21728",0.0049652552938269,0.0116593300130563,0.00483323430076576,"330/9099/23118/7132/55072/10454/331/3551/7375/7128/6885/27005/6233/7316/257397/81858/1147/7124/8517",19
"SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN","SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN","SCIAN_INVERSED_TARGETS_OF_TP53_AND_TP73_DN","19/8349","30/21728",0.0049652552938269,0.0116593300130563,0.00483323430076576,"493/10188/87/4791/2782/5550/11078/10521/5971/10049/2107/9643/694/8553/3460/382/220988/5970/10409",19
"WP_TLR4_SIGNALING_AND_TOLERANCE","WP_TLR4_SIGNALING_AND_TOLERANCE","WP_TLR4_SIGNALING_AND_TOLERANCE","19/8349","30/21728",0.0049652552938269,0.0116593300130563,0.00483323430076576,"23118/23471/10454/4792/3551/148022/7187/6885/7099/3635/3576/4615/29110/3665/51135/1147/7124/9641/8517",19
